unique_plant_ID,species,functional_group,date_measurement,date_planting,collector,survival,flower_status,biomass_comb,number_seeds,height_vegetative_str,number_leaves,year
CHE.hi.warm.bare.wf.04.05.1,hypper,forb,2022-08-08,2021-06-17,EI,1,1,NA,NA,536,908,2022
CHE.hi.warm.bare.wf.04.15.1,hypper,forb,2022-08-08,2021-06-17,EI,1,1,12.162939599794006,9094.642857142857,445,1380,2022
CHE.hi.warm.bare.wf.04.18.1,hypper,forb,2022-08-08,2021-06-17,EI,1,1,12.512854478947279,6647.357142857142,500,1440,2022
CHE.hi.ambi.vege.wf.04.05.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.02768720399498589,0,84,18,2022
CHE.hi.ambi.vege.wf.04.15.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.1615732691767247,0,149,62,2022
CHE.hi.ambi.vege.wf.04.18.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.046883496223522864,0,118,24,2022
CHE.hi.ambi.bare.wf.05.05.1,hypper,forb,2022-08-10,2021-06-17,EI,1,1,9.260884139332864,2281.928571428571,368,1752,2022
CHE.hi.ambi.bare.wf.05.15.1,hypper,forb,2022-08-10,2021-06-17,EI,1,1,10.434934441986783,3836.285714285714,381,1704,2022
CHE.hi.ambi.bare.wf.05.18.1,hypper,forb,2022-08-10,2021-06-17,EI,1,1,18.698221458680624,7606.428571428571,432,2570,2022
CHE.hi.warm.vege.wf.05.05.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.03476214115328548,0,93,22,2022
CHE.hi.warm.vege.wf.05.15.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.05147164446481441,0,136,24,2022
CHE.hi.warm.vege.wf.05.18.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.14023535973406615,0,166,58,2022
CHE.hi.warm.bare.wf.05.05.1,hypper,forb,2022-08-10,2021-06-17,EI,1,0,1.7266258108043129,0,156,550,2022
CHE.hi.warm.bare.wf.05.15.1,hypper,forb,2022-08-10,2021-06-17,EI,1,0,2.852849466742374,0,157,832,2022
CHE.hi.warm.bare.wf.05.18.1,hypper,forb,2022-08-10,2021-06-17,EI,1,1,8.082844275986961,2645.7142857142853,405,1280,2022
CHE.hi.ambi.vege.wf.05.05.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.4031504593329841,0,194,126,2022
CHE.hi.ambi.vege.wf.05.15.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.12331250030134108,0,121,54,2022
CHE.hi.ambi.vege.wf.05.18.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.15477869019523188,0,138,64,2022
CHE.hi.warm.bare.wf.06.05.1,hypper,forb,2022-08-09,2021-06-17,EI,1,0,3.556070653677555,0,315,814,2022
CHE.hi.warm.bare.wf.06.15.1,hypper,forb,2022-08-09,2021-06-17,EI,1,1,9.546841102670712,5655.214285714285,412,1240,2022
CHE.hi.warm.bare.wf.06.18.1,hypper,forb,2022-08-09,2021-06-17,EI,1,1,11.645190868812822,4762.285714285714,400,1776,2022
CHE.hi.ambi.vege.wf.06.05.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.06671602462248276,0,110,34,2022
CHE.hi.ambi.vege.wf.06.15.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.3083954709152846,0,168,106,2022
CHE.hi.ambi.vege.wf.06.18.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.04256201277386401,0,89,26,2022
CHE.hi.ambi.bare.wf.06.05.1,hypper,forb,2022-08-09,2021-06-17,EI,1,1,2.80573769665317,859.8571428571428,287,676,2022
CHE.hi.ambi.bare.wf.06.15.1,hypper,forb,2022-08-09,2021-06-17,EI,1,1,4.459687562457919,1719.7142857142856,272,900,2022
CHE.hi.ambi.bare.wf.06.18.1,hypper,forb,2022-08-09,2021-06-17,EI,1,1,0.9405564082338284,132.28571428571428,195,448,2022
CHE.hi.warm.vege.wf.06.05.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.02126282995722378,0,50,18,2022
CHE.hi.warm.vege.wf.06.15.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.19114885593654593,0,151,74,2022
CHE.hi.warm.vege.wf.06.18.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.4057762708868077,0,185,132,2022
CHE.hi.warm.bare.wf.07.05.1,hypper,forb,2022-08-10,2021-06-17,EI,1,0,0.5070740020744771,0,120,216,2022
CHE.hi.warm.bare.wf.07.15.1,hypper,forb,2022-08-10,2021-06-17,EI,1,1,2.437234909434504,165.35714285714283,274,828,2022
CHE.hi.warm.bare.wf.07.18.1,hypper,forb,2022-08-10,2021-06-17,EI,1,1,7.42813201006447,3571.7142857142853,380,1208,2022
CHE.hi.ambi.vege.wf.07.05.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.034662660148719875,0,70,22,2022
CHE.hi.ambi.vege.wf.07.15.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.12577734274730878,0,125,58,2022
CHE.hi.ambi.vege.wf.07.18.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.04840195208963165,0,104,26,2022
CHE.hi.warm.vege.wf.07.05.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.05240761953461116,0,116,26,2022
CHE.hi.warm.vege.wf.07.15.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.19742905709260622,0,163,74,2022
CHE.hi.warm.vege.wf.07.18.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.4454618554623178,0,218,144,2022
CHE.hi.ambi.bare.wf.07.05.1,hypper,forb,2022-08-10,2021-06-17,EI,1,0,0.988480871634163,0,110,386,2022
CHE.hi.ambi.bare.wf.07.15.1,hypper,forb,2022-08-10,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.bare.wf.07.18.1,hypper,forb,2022-08-10,2021-06-17,EI,1,0,2.7956726978243513,0,123,1032,2022
CHE.hi.ambi.vege.wf.08.05.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.030325353448520675,0,65,22,2022
CHE.hi.ambi.vege.wf.08.15.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.13383002239332592,0,166,51,2022
CHE.hi.ambi.vege.wf.08.18.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.17006863690422547,0,144,70,2022
CHE.hi.warm.bare.wf.08.05.1,hypper,forb,2022-08-09,2021-06-17,EI,1,1,4.239357787800006,1488.2142857142856,450,630,2022
CHE.hi.warm.bare.wf.08.15.1,hypper,forb,2022-08-09,2021-06-17,EI,1,1,5.5179336873168205,1752.7857142857142,478,816,2022
CHE.hi.warm.bare.wf.08.18.1,hypper,forb,2022-08-09,2021-06-17,EI,1,1,4.025276102460238,1124.4285714285713,398,736,2022
CHE.hi.ambi.bare.wf.08.05.1,hypper,forb,2022-08-09,2021-06-17,EI,1,1,4.162766969304527,1719.7142857142856,322,832,2022
CHE.hi.ambi.bare.wf.08.15.1,hypper,forb,2022-08-09,2021-06-17,EI,1,1,14.891608262263865,8334,401,1890,2022
CHE.hi.ambi.bare.wf.08.18.1,hypper,forb,2022-08-09,2021-06-17,EI,1,1,10.33537202948293,1587.4285714285713,356,2168,2022
CHE.hi.warm.vege.wf.08.05.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.05662004151694553,0,105,28,2022
CHE.hi.warm.vege.wf.08.15.1,hypper,forb,2022-08-15,2021-06-17,EI,1,1,0.3063606254261381,198.42857142857142,230,82,2022
CHE.hi.warm.vege.wf.08.18.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.1770314513252928,0,133,78,2022
CHE.hi.warm.bare.wf.09.05.1,hypper,forb,2022-08-10,2021-06-17,EI,1,0,1.1578079860711614,0,162,384,2022
CHE.hi.warm.bare.wf.09.15.1,hypper,forb,2022-08-10,2021-06-17,EI,1,0,1.1664192768056973,0,136,408,2022
CHE.hi.warm.bare.wf.09.18.1,hypper,forb,2022-08-10,2021-06-17,EI,1,1,2.309587827409038,132.28571428571428,278,894,2022
CHE.hi.ambi.bare.wf.09.05.1,hypper,forb,2022-08-10,2021-06-17,EI,1,1,1.8641688914433994,132.28571428571428,241,768,2022
CHE.hi.ambi.bare.wf.09.15.1,hypper,forb,2022-08-10,2021-06-17,EI,1,1,2.590067654999765,231.5,246,996,2022
CHE.hi.ambi.bare.wf.09.18.1,hypper,forb,2022-08-10,2021-06-17,EI,1,0,0.89290726947336585,0,144,308,2022
CHE.hi.ambi.vege.wf.09.05.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.03891007778444534,0,91,24,2022
CHE.hi.ambi.vege.wf.09.15.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.012283674674250886,0,41,12,2022
CHE.hi.ambi.vege.wf.09.18.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.11279599207594598,0,122,54,2022
CHE.hi.warm.vege.wf.09.05.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.030830333919463934,0,107,16,2022
CHE.hi.warm.vege.wf.09.15.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.06712762501761273,0,132,30,2022
CHE.hi.warm.vege.wf.09.18.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.34057701822938913,0,168,120,2022
CHE.hi.warm.vege.wf.10.05.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.047548880909781675,0,122,24,2022
CHE.hi.warm.vege.wf.10.15.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.10574037293261557,0,138,46,2022
CHE.hi.warm.vege.wf.10.18.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.11033831480724071,0,144,48,2022
CHE.hi.ambi.vege.wf.10.05.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.19669927532484086,0,138,84,2022
CHE.hi.ambi.vege.wf.10.15.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.07829502347742978,0,122,34,2022
CHE.hi.ambi.vege.wf.10.18.1,hypper,forb,2022-08-15,2021-06-17,EI,1,0,0.26971044519869297,0,188,98,2022
CHE.hi.warm.bare.wf.10.05.1,hypper,forb,2022-08-09,2021-06-17,EI,1,0,1.1269854001939121,0,111,446,2022
CHE.hi.warm.bare.wf.10.15.1,hypper,forb,2022-08-09,2021-06-17,EI,1,0,2.0170412385165526,0,198,602,2022
CHE.hi.warm.bare.wf.10.18.1,hypper,forb,2022-08-09,2021-06-17,EI,1,0,0.4573109336474712,0,80,228,2022
CHE.hi.ambi.bare.wf.10.05.1,hypper,forb,2022-08-09,2021-06-17,EI,1,1,9.06769903427654,4233.142857142857,436,1184,2022
CHE.hi.ambi.bare.wf.10.15.1,hypper,forb,2022-08-09,2021-06-17,EI,1,1,7.75011727413402,3803.2142857142853,312,1328,2022
CHE.hi.ambi.bare.wf.10.18.1,hypper,forb,2022-08-09,2021-06-17,EI,1,1,5.429973891365694,1587.4285714285713,308,1116,2022
CHE.lo.ambi.bare.wf.01.05.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,60.06898705442735,115892.5,662,4100,2022
CHE.lo.ambi.bare.wf.01.15.1,hypper,forb,2022-07-25,2021-06-16,EI,1,1,34.88948772117245,53454,580,2984,2022
CHE.lo.ambi.bare.wf.01.18.2,hypper,forb,2022-07-25,2021-07-05,EI,1,1,18.086041651808088,30804,519,1768,2022
CHE.lo.ambi.vege.wf.01.05.1,hypper,forb,2022-07-26,2021-06-16,EI,1,0,0.23872558786875,0,212,76,2022
CHE.lo.ambi.vege.wf.01.15.1,hypper,forb,2022-07-26,2021-06-16,EI,1,0,0.42856954264086866,0,231,122,2022
CHE.lo.ambi.vege.wf.01.18.1,hypper,forb,2022-07-26,2021-06-16,EI,1,1,0.8284132554578192,1019.090909090909,321,150,2022
CHE.lo.ambi.vege.wf.02.05.1,hypper,forb,2022-07-26,2021-06-16,EI,1,0,1.189814189184053,0,324,288,2022
CHE.lo.ambi.vege.wf.02.15.1,hypper,forb,2022-07-26,2021-06-16,EI,1,0,1.314430642199371,0,341,290,2022
CHE.lo.ambi.vege.wf.02.18.1,hypper,forb,2022-07-26,2021-06-16,EI,1,0,NA,0,65,0,2022
CHE.lo.ambi.bare.wf.02.05.2,hypper,forb,2022-07-25,2021-06-21,EI,1,1,40.5388161214095,66062.5,605,3450,2022
CHE.lo.ambi.bare.wf.02.15.2,hypper,forb,2022-07-25,2021-06-21,EI,1,1,34.27185939743558,67648,592,2548,2022
CHE.lo.ambi.bare.wf.02.18.2,hypper,forb,2022-07-25,2021-06-21,EI,1,1,14.768330478749528,30502,525,1360,2022
CHE.lo.ambi.vege.wf.03.05.1,hypper,forb,2022-07-26,2021-06-16,EI,1,1,2.2350283496952303,3003.6363636363635,412,284,2022
CHE.lo.ambi.vege.wf.03.15.1,hypper,forb,2022-07-26,2021-06-16,EI,1,1,3.246923019011676,5310,475,322,2022
CHE.lo.ambi.vege.wf.03.18.1,hypper,forb,2022-07-26,2021-06-16,EI,1,1,7.0477927971673,9332.727272727272,542,664,2022
CHE.lo.ambi.bare.wf.03.05.2,hypper,forb,2022-07-25,2021-06-21,EI,1,1,72.43596150828063,98301,635,5502,2022
CHE.lo.ambi.bare.wf.03.15.2,hypper,forb,2022-07-25,2021-06-21,EI,1,1,36.50189650311962,70064,641,2688,2022
CHE.lo.ambi.bare.wf.03.18.2,hypper,forb,2022-07-25,2021-07-05,EI,1,1,36.85176462507167,83352,606,2640,2022
CHE.lo.ambi.vege.wf.04.05.1,hypper,forb,2022-07-25,2021-06-16,EI,1,NA,NA,NA,NA,NA,2022
CHE.lo.ambi.vege.wf.04.15.1,hypper,forb,2022-07-25,2021-06-16,EI,1,0,0.04194522983180365,0,205,17,2022
CHE.lo.ambi.vege.wf.04.18.1,hypper,forb,2022-07-25,2021-06-16,EI,1,1,0.47931350049960836,321.8181818181818,387,112,2022
CHE.lo.ambi.bare.wf.04.05.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,27.71315875448957,48471,595,2280,2022
CHE.lo.ambi.bare.wf.04.15.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,29.78049952225658,55115,644,2180,2022
CHE.lo.ambi.bare.wf.04.18.1,hypper,forb,2022-07-25,2021-06-16,EI,1,1,20.654202877945202,47942.5,525,1830,2022
CHE.lo.ambi.vege.wf.05.05.1,hypper,forb,2022-07-26,2021-06-16,EI,1,0,0.9105949172262748,0,349,200,2022
CHE.lo.ambi.vege.wf.05.15.1,hypper,forb,2022-07-26,2021-06-16,EI,1,1,3.131567229270496,2896.363636363636,525,362,2022
CHE.lo.ambi.vege.wf.05.18.1,hypper,forb,2022-07-26,2021-06-16,EI,1,0,0.047201157197893286,0,183,18,2022
CHE.lo.ambi.bare.wf.05.05.2,hypper,forb,2022-07-25,2021-06-21,EI,1,1,65.53324401903159,103284,607,5076,2022
CHE.lo.ambi.bare.wf.05.15.2,hypper,forb,2022-07-25,2021-06-21,EI,1,1,34.55719462005517,57757.5,694,2410,2022
CHE.lo.ambi.bare.wf.05.18.2,hypper,forb,2022-07-25,2021-06-21,EI,1,1,69.77337478810217,128425.5,656,4896,2022
CHE.lo.ambi.vege.wf.06.05.1,hypper,forb,2022-07-25,2021-06-16,EI,1,NA,NA,NA,NA,NA,2022
CHE.lo.ambi.vege.wf.06.15.1,hypper,forb,2022-07-25,2021-06-16,EI,1,1,0.32961300285409073,268.1818181818182,272,77,2022
CHE.lo.ambi.vege.wf.06.18.1,hypper,forb,2022-07-25,2021-06-16,EI,1,0,0.7491738468943655,0,220,226,2022
CHE.lo.ambi.bare.wf.06.05.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,13.786254420856986,48018,449,1140,2022
CHE.lo.ambi.bare.wf.06.15.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,24.995953379344943,48924,588,1926,2022
CHE.lo.ambi.bare.wf.06.18.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,18.46614837525367,37523.5,513,1736,2022
CHE.lo.ambi.bare.wf.07.05.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,11.79964053331314,45602,432,1000,2022
CHE.lo.ambi.bare.wf.07.15.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,35.14740955446438,65307.5,605,2700,2022
CHE.lo.ambi.bare.wf.07.18.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,62.021998047475016,123820,604,4544,2022
CHE.lo.ambi.vege.wf.07.05.1,hypper,forb,2022-07-25,2021-06-16,EI,1,1,1.0907517643124964,1501.8181818181818,302,204,2022
CHE.lo.ambi.vege.wf.07.15.1,hypper,forb,2022-07-25,2021-06-16,EI,1,0,0.3836942424101429,0,254,113,2022
CHE.lo.ambi.vege.wf.07.18.1,hypper,forb,2022-07-25,2021-06-16,EI,1,0,0.04104826453206547,0,201,16,2022
CHE.lo.ambi.bare.wf.08.05.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,37.75577279248963,69460,621,2810,2022
CHE.lo.ambi.bare.wf.08.15.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,32.08813497845065,67044,625,2346,2022
CHE.lo.ambi.bare.wf.08.18.1,hypper,forb,2022-07-25,2021-06-16,EI,1,1,54.92853612822303,94677,660,3912,2022
CHE.lo.ambi.vege.wf.08.05.1,hypper,forb,2022-07-25,2021-06-16,EI,1,0,0.8516619359653209,0,301,204,2022
CHE.lo.ambi.vege.wf.08.15.1,hypper,forb,2022-07-25,2021-06-16,EI,1,0,0.0780811787212819,0,201,29,2022
CHE.lo.ambi.vege.wf.08.18.1,hypper,forb,2022-07-25,2021-06-16,EI,1,0,0.16272338897633848,0,208,57,2022
CHE.lo.ambi.bare.wf.09.05.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,28.91082572645019,55568,508,2488,2022
CHE.lo.ambi.bare.wf.09.15.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,21.30428685873664,36542,482,1944,2022
CHE.lo.ambi.bare.wf.09.18.3,hypper,forb,2022-07-25,2021-06-24,EI,1,1,8.877110963761469,15402,290,1368,2022
CHE.lo.ambi.vege.wf.09.05.1,hypper,forb,2022-07-25,2021-06-16,EI,1,0,0.26698348193517485,0,295,71,2022
CHE.lo.ambi.vege.wf.09.15.1,hypper,forb,2022-07-25,2021-06-16,EI,1,0,0.032027188134890625,0,161,15,2022
CHE.lo.ambi.vege.wf.09.18.1,hypper,forb,2022-07-25,2021-06-16,EI,1,0,0.3796060238410257,0,278,98,2022
CHE.lo.ambi.bare.wf.10.05.1,hypper,forb,2022-07-25,2021-06-16,EI,1,1,67.16812837112319,59796,645,5608,2022
CHE.lo.ambi.bare.wf.10.15.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,114.62413317157714,167912,732,7512,2022
CHE.lo.ambi.bare.wf.10.18.2,hypper,forb,2022-07-25,2021-06-22,EI,1,1,48.44638792555375,86070,703,3310,2022
CHE.lo.ambi.vege.wf.10.05.1,hypper,forb,2022-07-25,2021-06-16,EI,1,1,2.047288873509148,1984.5454545454545,421,301,2022
CHE.lo.ambi.vege.wf.10.15.1,hypper,forb,2022-07-25,2021-06-16,EI,1,1,1.7059291210435983,2628.181818181818,487,197,2022
CHE.lo.ambi.vege.wf.10.18.1,hypper,forb,2022-07-25,2021-06-16,EI,1,0,0.8503736249706607,0,366,196,2022
CHE.hi.warm.vege.wf.01.09.1,medlup,legume,2022-07-06,2021-06-17,EI,1,1,0.06363039317596374,27,86,7,2022
CHE.hi.warm.vege.wf.01.21.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.vege.wf.01.27.1,medlup,legume,2022-07-06,2021-06-17,EI,1,1,0.023075862158838622,9,26,5,2022
CHE.hi.ambi.vege.wf.01.09.1,medlup,legume,2022-07-06,2021-06-17,EI,1,1,0.1167203802536651,45,101,12,2022
CHE.hi.ambi.vege.wf.01.21.3,medlup,legume,2022-07-06,2021-09-21,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.vege.wf.01.27.2,medlup,legume,2022-07-06,2021-08-02,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.bare.wf.01.09.1,medlup,legume,2022-06-29,2021-06-17,NG,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.bare.wf.01.21.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,2.086085549709485,1261.4,153,242,2022
CHE.hi.ambi.bare.wf.01.27.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,1.4841151573706126,1285.2,125,155,2022
CHE.hi.warm.bare.wf.01.09.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,1.2997748823941953,975.8000000000001,170,105,2022
CHE.hi.warm.bare.wf.01.21.2,medlup,legume,2022-06-29,2021-06-23,NG,1,1,0.9933949229184743,666.4,155,101,2022
CHE.hi.warm.bare.wf.01.27.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,1.2337359269015256,940.1,193,112,2022
CHE.hi.ambi.vege.wf.02.09.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.vege.wf.02.21.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.vege.wf.02.27.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.bare.wf.02.09.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,0.6215401139097605,499.8,112,59,2022
CHE.hi.warm.bare.wf.02.21.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,0.15924400137161465,119,64,18,2022
CHE.hi.warm.bare.wf.02.27.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,0.5903587746754212,487.90000000000003,115,51,2022
CHE.hi.ambi.bare.wf.02.09.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,1.0205779091330223,797.3000000000001,157,102,2022
CHE.hi.ambi.bare.wf.02.21.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,0.14279360793665682,59.5,51,23,2022
CHE.hi.ambi.bare.wf.02.27.1,medlup,legume,2022-06-29,2021-06-17,NG,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.vege.wf.02.09.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.vege.wf.02.21.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.vege.wf.02.27.1,medlup,legume,2022-07-06,2021-06-17,EI,1,1,0.03859972171421028,18,57,4,2022
CHE.hi.ambi.vege.wf.03.09.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.vege.wf.03.21.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.vege.wf.03.27.1,medlup,legume,2022-07-06,2021-06-17,EI,1,1,0.1124913400709519,81,96,14,2022
CHE.hi.warm.bare.wf.03.09.1,medlup,legume,2022-06-29,2021-06-17,NG,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.bare.wf.03.21.1,medlup,legume,2022-06-29,2021-06-17,NG,1,0,0.013750193032515403,0,10,6,2022
CHE.hi.warm.bare.wf.03.27.1,medlup,legume,2022-06-29,2021-06-17,NG,1,0,0.013750193032515403,0,10,6,2022
CHE.hi.ambi.bare.wf.03.09.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,0.14654997216942842,83.3,38,22,2022
CHE.hi.ambi.bare.wf.03.21.1,medlup,legume,2022-06-30,2021-06-17,NG,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.bare.wf.03.27.1,medlup,legume,2022-07-01,2021-06-17,NG,1,0,0.016177487605928312,0,17,7,2022
CHE.hi.warm.vege.wf.03.09.1,medlup,legume,2022-07-06,2021-06-17,EI,1,1,0.06834851223776993,54,93,8,2022
CHE.hi.warm.vege.wf.03.21.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.vege.wf.03.27.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.bare.wf.04.09.2,medlup,legume,2022-06-29,2021-06-23,NG,1,1,0.8608021678174838,714,127,78,2022
CHE.hi.ambi.bare.wf.04.21.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,0.4152138650511121,226.1,141,45,2022
CHE.hi.ambi.bare.wf.04.27.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,0.22754293694173933,142.8,34,39,2022
CHE.hi.warm.vege.wf.04.09.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.vege.wf.04.21.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.vege.wf.04.27.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.bare.wf.04.09.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.bare.wf.04.21.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.bare.wf.04.27.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.vege.wf.04.09.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.vege.wf.04.21.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.vege.wf.04.27.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.bare.wf.05.09.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,0.9522162595625582,606.9,102,120,2022
CHE.hi.ambi.bare.wf.05.21.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,0.8886844061467671,678.3000000000001,105,114,2022
CHE.hi.ambi.bare.wf.05.27.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,0.5309397159240407,333.2,93,62,2022
CHE.hi.warm.vege.wf.05.09.1,medlup,legume,2022-07-06,2021-06-17,EI,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.vege.wf.05.21.1,medlup,legume,2022-07-06,2021-06-17,EI,1,1,0.03782797284273379,27,51,6,2022
CHE.hi.warm.vege.wf.05.27.1,medlup,legume,2022-07-06,2021-06-17,EI,1,NA,NA,NA,NA,NA,2022
CHE.hi.warm.bare.wf.05.09.1,medlup,legume,2022-06-29,2021-06-17,NG,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.bare.wf.05.21.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,0.19319677825785092,202.3,45,23,2022
CHE.hi.warm.bare.wf.05.27.1,medlup,legume,2022-06-29,2021-06-17,NG,1,1,0.18342660578383863,178.5,22,26,2022
CHE.hi.ambi.vege.wf.05.09.1,medlup,legume,2022-06-29,2021-06-17,NG,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.vege.wf.05.21.1,medlup,legume,2022-06-29,2021-06-17,NG,0,NA,NA,NA,NA,NA,2022
CHE.hi.ambi.vege.wf.05.27.1,medlup,legume,2022-06-29,2021-06-17,NG,0,NA,NA,NA,NA,NA,2022
CHE.hi.warm.bare.wf.06.09.1,medlup,legume,2022-06-29,2021-06-17,NG,1,0,0.01669465948672474,0,10,7,2022
